GeneSymbol;entry_name;MB278;MB282;MB275;MB247;MB091;MB234;MB199;MB136;MB288;Burdenko_1360;MB226;MB118;MB166;MB239;MB102;MB271;MB177;MB037;MB265;MB170;MB244;MB260;MB274;MB264;MB268;MB095;MB227;MB269;MB088;MB281;MB284;MB174;MB277;MB164;x5M15;MB287;MB099;MB266;MB104;MB248;x1M6;MB106;MB270;MB018;MB206
BCAR1; breast cancer anti-estrogen resistance protein 1 isoform 1 GN=BCAR1;NaN;0,091734985;0,596418774;-0,193685921;0,350834021;0,885777021;0,31471143;0,598581576;1,663086327;0,7313385;-0,213979372;0,200239444;1,043884764;0,913864228;0,925523035;0,591266301;0,325412209;0,078731918;-0,419344029;-0,109304827;-0,077962154;-1,316546991;-0,008361456;-0,62019365;-0,195704516;-1,586355949;-0,238278044;0,892673857;0,750356152;1,608505018;0,712505537;0;0,085232062;1,689071518;0,689479443;0,97752284;-1,128581419;-0,269338505;-0,516618687;0,233422492;0,631426258;-0,193299181;-0,469636358;1,2681004;0,900819881
BCAR1; breast cancer anti-estrogen resistance protein 1 isoform 1 GN=BCAR1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,197486033;0,015808377;0,93420122;0,444550728;1,558175082;-0,084466614;-1,042932682;-0,0477351;0,238665961;1,862447607;2,147502979;0,84624633;0,684710316;-0,034991471;1,569212971;-0,953839937;0,635408117;-0,141936316;0,769322501;-0,720448046;0,675576896;-0,648433167;-0,729207639;0,599266392;0,137895889;0,798310319;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
BCAR1; breast cancer anti-estrogen resistance protein 1 isoform 1 GN=BCAR1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,110264576;-0,333096491;-0,948882792;0,539809835;-0,396877178;0,151523665;0,262969218;0,13090117;1,372876522;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
BCAR1; breast cancer anti-estrogen resistance protein 1 isoform 1 GN=BCAR1;-1,001578146;-1,434353384;-0,303328861;-1,730897419;-0,621371524;-1,168846437;0,546925689;-2,303351176;0,305000321;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,224016388;-0,220209236;0,722921795;-0,740096964;0,898391962;0,3969722;0,941732174;-1,197003987;0,358047431;1,170681353;0,727833614;-0,939420998;0,5506712;0,278615797;NaN;0,450081931;0,468646172;1,196922411;NaN;0,419649228;NaN;NaN;-0,309281418;-0,673119843;-0,035467329;2,088466035;1,852601286
BCAR1; breast cancer anti-estrogen resistance protein 1 isoform 1 GN=BCAR1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,749564514;NaN;NaN;0,158575927;-4,478899263;0,448257509;0,147920185;NaN;0,288912306;2,384529729;NaN;0,03004282;-0,108835027;1,841706526;2,570467833;2,279693156;2,513091909;1,515355906
TNS1; tensin-1 isoform 1 GN=TNS1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1,167162271;-16,72120677;1,012411982;-11,88341932;NaN;NaN;0,630873269;1,878581671;3,531029725;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
TNS1; tensin-1 isoform 1 GN=TNS1;-0,293227408;NaN;1,232513475;0,477394875;-0,844966446;-1,48577583;-0,643172389;NaN;-0,526542843;NaN;NaN;-0,607041684;1,86840244;-0,735808101;-1,158805553;-0,314265492;-0,888025713;-1,059471239;-0,230120377;2,403106603;-0,010631203;0,510106673;NaN;NaN;0,898810035;NaN;NaN;-0,598243978;0,259601892;0,548784065;NaN;-0,484069891;-5,684241939;-0,195962639;0,334747266;1,339206291;-1,055483898;0,067906875;0,987878606;1,181432859;-0,744400664;-0,305714308;-0,35345028;1,747609891;1,710208792
TNS1; tensin-1 isoform 1 GN=TNS1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,441580669;3,760758758;1,427986555;1,532818286;0,640952545;2,146644833;1,127664238;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,639299937;0,643670444;NaN;-12,32764915;-4,980006811;NaN;-0,876142636;1,470889478;2,784853957;NaN;NaN;NaN;0,403835232;-1,812624006;-0,420871267;-1,861423275;1,457304446;0,079440023
TNS1; tensin-1 isoform 1 GN=TNS1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-1,477775682;-0,566785516;0,461866702;-3,078331597;-0,743240506;-1,262106144;-0,94990782;-1,926496139;-0,992194818;-0,575956457;-0,544097115;-0,739371634;-1,396771524;-0,670481899;-1,856164898;-2,371780065;0,725452284;-0,616925526;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
TNS1; tensin-1 isoform 1 GN=TNS1;NaN;-2,156567546;-2,052909257;0,151402375;-2,684374396;NaN;NaN;-1,2093318;-2,72224167;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-2,025818333;NaN;-1,288155699;-1,044863302;-0,9891863;-0,844954883;-2,158117575;-1,370964921;-0,570221657;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
TNS1; tensin-1 isoform 1 GN=TNS1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,117302741;-0,48008569;-0,490661615;0,103182966;-0,57827811;-2,127644798;-1,744699622;0,991251605;0,406215047;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
TNS1; tensin-1 isoform 1 GN=TNS1;-1,208801211;-1,593431393;0,186860818;0,686084635;-0,263125516;0,674490759;-0,369709544;-0,287991329;-1,107712608;1,133113747;1,281706057;1,481771887;2,484899602;2,056489309;1,553103722;0,299359619;1,05369011;3,038308099;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,938421926;-1,134424704;-0,670435705;-0,079287964;NaN;-0,395645126;-1,29208914;1,160124106;1,845345894;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
RBMXL1; RNA binding motif protein, X-linked-like-1 GN=RBMXL1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-1,035783201;-0,546467909;-1,265177056;0,682093715;-1,247757794;0,507183379;-1,486787504;-1,306013959;-1,649841326;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
RBMX; RNA-binding motif protein, X chromosome isoform 1 GN=RBMX;NaN;-2,306100875;-2,450948395;-1,297150075;-1,74552279;NaN;-0,11916258;NaN;0,182089744;-1,176133659;-1,385006444;-0,481628558;-0,084468936;0,400921081;0,226943319;-0,627288828;-0,869738085;-0,985078876;1,873314155;-1,233278361;-1,533255702;0,663433534;-0,514694051;0,395765598;1,033708187;0,793177975;-0,146244725;0,093842193;-0,218113005;-0,266281923;-1,876843852;-0,561240454;-0,494556407;0,410889404;0,568570729;0,078201827;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
RBMX; RNA-binding motif protein, X chromosome isoform 1 GN=RBMX;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,267965107;NaN;0,627240969;-0,094354991;NaN;-0,299237403;1,049037522;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
RBMX; RNA-binding motif protein, X chromosome isoform 1 GN=RBMX;NaN;-19,76650318;NaN;2,163280778;-2,077826845;NaN;-1,026631462;NaN;-0,506816454;NaN;NaN;-2,255328477;0,41730176;-1,891404158;-1,550568043;-0,567665335;-0,747103401;NaN;0,740413838;NaN;NaN;NaN;NaN;1,408105038;1,851272744;-0,358956456;1,570870068;2,129044745;0,829777736;NaN;NaN;-7,110716105;NaN;0,530995537;2,333238405;-0,108613649;NaN;NaN;NaN;3,253594492;1,049767127;3,391646624;NaN;3,021487514;0,112415127
RBMX; RNA-binding motif protein, X chromosome isoform 1 GN=RBMX;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,629321243;-15,64658604;NaN;-0,113520849;NaN;NaN;2,053619971;1,456089494;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
RBMX; RNA-binding motif protein, X chromosome isoform 1 GN=RBMX;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2,107707324;-1,530800767;NaN;0,816760395;-1,260721709;0,440409888;2,721978997;1,253452785;-0,341657936;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
RBMX; RNA-binding motif protein, X chromosome isoform 1 GN=RBMX;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1,371566277;0,121035101;-0,64732213;-0,610358851;0,012077658;1,330882482;1,938138978;1,276611266;-0,257189;1,262177491;0,260787288;-0,044605601;-0,356252768;-1,528378021;0,301995083;1,666314566;1,339988309;1,646582917;0,68667368;-1,909022489;-0,151392249;0,428179909;1,851773553;0,811582377;-2,788465878;-0,797256744;-5,135122982
HNRNPA1; heterogeneous nuclear ribonucleoprotein A1 isoform b GN=HNRNPA1;0,347403373;0,010074941;-0,305888599;-0,815663244;-0,553428315;0,241083043;0,284156922;-0,959005332;1,399056199;-0,810464409;0,159290932;-0,294035815;-0,146244725;0,179235307;-0,207925723;0,531642809;-0,298518638;0,154364154;-0,923533501;-1,467883843;-0,484310353;0,216721621;-0,282431392;0,164097931;-0,984654313;0,102765759;-0,079426015;1,455727013;0,777620278;0,590686296;-0,285653897;-0,599324627;0,682908741;1,265539363;0,699471899;0,437713005;0,859449638;NaN;-1,342501695;-1,08835027;1,543051414;0,080884054;-1,477397711;-0,212312937;-1,680231425
HNRNPA1; heterogeneous nuclear ribonucleoprotein A1 isoform b GN=HNRNPA1;0,706319139;-0,019619621;0,719286161;0,42010749;0,513897722;-0,186907078;0,600396078;-1,429526378;-0,424876069;-0,440185883;-0,84853889;-1,847472346;-0,70979121;-0,13560566;-0,285263949;-0,514252623;-0,436213721;-0,391179843;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,98182394;-0,731389804;-0,412263891;0,276964805;-0,340753133;-0,171516371;-0,42479643;0,114913241;0,338874584;-0,394283597;-0,663045781;-0,535469083;-0,028640797;0,695184091;0,493529824;-0,1724446;-0,047662088;-0,635520182
HNRNPA1; heterogeneous nuclear ribonucleoprotein A1 isoform b GN=HNRNPA1;-0,241760242;-0,311262638;0,31356781;-0,553778055;-0,02347129;0,372459757;-0,325405508;-0,990296141;0,048557265;-0,454781924;-0,870240652;-0,442634561;-0,364351083;-0,731091383;0,400637368;0,454629131;0,302821609;-0,84125364;1,858664582;-0,389765016;-0,010631203;0,633947599;NaN;1,317609856;1,465995446;2,40703462;-0,298793103;-0,357773359;0,397107916;-0,24059991;-0,425765504;-1,244751149;-0,655550301;0,517088511;0,043966805;-0,055392961;0,482886652;-0,98426819;-0,083059561;0,624369365;0,856256511;1,258501051;-0,178559657;0,08376973;-0,812386648
MPZL1; myelin protein zero-like protein 1 isoform a precursor GN=MPZL1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,137419613;2,508115114;2,165470333;1,04341112;-0,194171582;0,486650042;0,332667388;1,972285628;-1,091470161;0,355305515;-0,715368987;-1,487740799;1,455775889;-1,540038987;0,005042922;-2,011742004;-1,657184678;-1,663924098;-1,861637942;-1,31189956;-1,71516371;-2,585442555;1,415930972;-0,948197155;-1,872847084;-7,636089956;-1,409656234;1,691239038;1,954680932;1,475105807;0,039136363;0,033219031;0,542590344
MPZL1; myelin protein zero-like protein 1 isoform a precursor GN=MPZL1;-1,483744231;-1,821443207;-0,002559737;0,909778234;-1,402100755;-1,542660592;0,285684648;-2,243087397;-0,09711453;-1,408133898;-1,537786847;-2,301699717;-0,771567;0,978719109;0,915380316;-0,665795667;-1,350595133;-2,128241523;-0,231341175;2,120513637;-0,340198492;-1,363724486;0,258276076;-2,145339124;1,716374592;-2,088605506;-1,118267857;-1,901477428;-0,154101579;-1,359794998;-2,290661855;-2,731036136;-1,200614597;-1,00636297;2,085425504;-1,363101293;-0,764201353;-0,936199278;-0,430613751;2,032064517;2,522908637;1,136489511;-0,957617887;-0,427514486;0,01798642
GDI1; rab GDP dissociation inhibitor alpha GN=GDI1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,585372523;-0,90269791;-1,054851573;-1,534742908;-0,948560696;-0,325782657;-1,006115383;-0,819231266;-0,25844973;1,37126904;-0,138691422;-0,600148091;-0,465952554;0,636406586;-0,216763021;-0,29331182;-0,676489251;-0,175954111;0,277992086;0,932384285;-0,966671909;-1,114126987;-0,118007919;-0,812953293;0,511218744;-0,310525724;0,80189457
GDI1; rab GDP dissociation inhibitor alpha GN=GDI1;0,138825909;1,633731156;0,319967153;NaN;-0,301420779;0,629795589;NaN;0,439809696;NaN;NaN;0,157554791;1,52392756;NaN;0,126172222;-7,698323104;0,113036205;0,18556564;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,396498673;1,47869128;-0,330471018;0,136043784;1,243277743;-0,840371617;-0,110071021;0,691822428;-0,61903263
GDI1; rab GDP dissociation inhibitor alpha GN=GDI1;0,463881697;0,234905194;0,712886818;0,100934916;0,348363359;0,967040968;-0,042776311;-0,314646463;1,081916561;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
GDI1; rab GDP dissociation inhibitor alpha GN=GDI1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1,143100513;-0,509991404;-0,071664643;-0,434951985;0,074288318;0,204122204;-0,157753824;-0,165126526;-0,0613737;-0,221574792;-0,267130332;-0,386267037;-0,297807942;0,238766013;-0,421104249;-0,215121674;-0,503696962;-0,143723265;0,205279796;0,261972685;1,03403894;1,393513115;-0,034075313;0,827066672;1,360359995;-0,375716334;1,047035575;0,335584072;0,894997354;1,937467343;0,791918025;0,897643175;1,011736139;1,511642028;1,442861389;2,61402641
GDI1; rab GDP dissociation inhibitor alpha GN=GDI1;-1,062526106;1,905224292;-0,373721635;-0,265977145;0,785670555;-1,281261563;-1,495643156;1,832830131;-0,969627886;-0,702146417;-0,505651052;1,917029205;-1,238037244;-1,914987751;-1,411105668;-0,486925189;-0,601878118;-1,618653835;0,095832624;-1,511605773;-2,076628293;-0,250630446;-1,152951835;0,095321592;-2,148661851;-2,331769557;-0,751395313;1,002938434;-0,420815852;-0,54743238;-1,072016714;0,604335703;-1,655185592;-0,638458919;-1,190101473;0,436626868;-0,465166041;1,480980276;-1,003194553;-0,50121394;-0,503910592;-2,057745183;1,064019874;-0,284528222;1,022228218
GDI2; rab GDP dissociation inhibitor beta isoform 1 GN=GDI2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,006645229;1,402391421;-0,396447407;-0,372330356;0,812632731;0,346841793;0,152876419;-0,09387987;0,914309696
GDI2; rab GDP dissociation inhibitor beta isoform 1 GN=GDI2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-1,641670562;1,279969916;0,33724538;3,498526837;0,689820095;-0,149605093;-0,254641999;3,275099071;-0,040295863;-1,262915277;0,339644754;0,22325526;-0,863937891;0,031587722;-0,744473701;-0,93560044;-0,496459937;-0,849732284;NaN;NaN;0,072990984;-0,792879637;-0,822818594;0,055769127;-1,786420699;NaN;1,438044711;-1,732189734;-0,840061455;-1,067992792;0,456820705;-0,096755308;-0,780051305;0,223811077;-0,739484516;-1,482380802
SPTBN1; spectrin beta chain, non-erythrocytic 1 isoform 1 GN=SPTBN1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,228740345;0,695827901;0,800197454;0,67123235;0,985177439;NaN;-0,042985353;0,835369296;1,873585443;NaN;-0,789703548;-0,96431561;-1,570947692;-1,403231605;-2,861102063;-1,569123562;-3,057595156;-2,264790083
SPTBN1; spectrin beta chain, non-erythrocytic 1 isoform 1 GN=SPTBN1;-2,231372543;0,212634272;-0,159983577;0,647893045;-0,074119864;0,410382932;0,520954358;0,350572946;-0,996941348;-0,261960534;-0,916248387;-0,956933765;-1,209040445;0,351395536;-1,56451428;-1,717901879;-1,12576488;-0,677590441;-1,328838356;0,539059413;1,46592475;-0,243258962;0,165371013;-0,576755962;0,495137535;-0,143293101;-1,19139022;-2,1313908;0,378141568;0,1162449;-0,457263462;0,198438589;-0,549273286;-0,848328584;1,270041119;-0,651681893;0,618006312;0,283072479;1,644108043;-0,346553639;1,930072646;0,837629785;0,08194176;0,716375625;0,686481706
SPTBN1; spectrin beta chain, non-erythrocytic 1 isoform 1 GN=SPTBN1;-1,869747979;0,328230959;-0,115188175;-0,737916079;0,233477571;-0,094807938;-0,676782348;1,334495034;-0,701045514;-0,225086324;-0,510859475;0,563832119;-1,275859156;-0,616710957;-0,500796711;-0,777589715;-1,278520363;0,236195753;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,608801225;-0,635372666;-1,085402966;0,041273187;0,677497405;-1,566796788;-1,550001258;0,320757828;-0,618011662;-0,505037416;1,731243816;0,074812512;0,213373935;0,310399976;-0,2796669;0,023237216;0,176205295;1,375961149
SPTBN1; spectrin beta chain, non-erythrocytic 1 isoform 1 GN=SPTBN1;0,431376118;-0,130974228;0,886948949;0,566053924;1,554046475;-0,027087982;0,177216145;1,36810368;0,511368697;NaN;-0,167103567;0,698730271;-0,665665647;0,854905246;-0,115373419;-0,129184234;-0,132854241;1,112785766;-0,834415265;NaN;-0,761902872;NaN;NaN;0,057916917;-0,857931807;NaN;NaN;1,217602449;1,423661515;-0,874540123;-0,029325685;0,219485106;-0,697640208;-0,198491189;-0,776413808;-0,615839389;-0,428617281;0,472296131;1,401409185;-0,890728774;0,194069895;-0,533286393;0,6249588;-1,086117882;1,184106
IRS2; insulin receptor substrate 2 GN=IRS2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,121963902;-0,77355659;0,656840534;1,050649068;-0,147069414;0,808643618;-0,296367152;NaN;0,36440813;0,00373236;0,291767456;NaN;0,467312468;0,795151003;0,52477425;0,963971772;0,666926377;0,694432225;-0,187292689;2,812856253;1,748679747;-0,0531174;0,317778798;1,490580329;0,282786496;0,28456776;1,657984675;NaN;0,805265387;1,802938145;0,931199929;3,388904792;1,15085368;1,55985015;0,238320068
IRS2; insulin receptor substrate 2 GN=IRS2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,182024144;-0,269223488;0,405477447;1,813722103;-1,487181801;-0,670157842;-0,115412863
IRS2; insulin receptor substrate 2 GN=IRS2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,211155426;0,02605987;NaN;NaN;-0,843406706;-19,129933;0,827231152;-14,0915348;NaN;0,306204073;-0,235155166;-0,151885327;-0,783104408;4,297248188;NaN;NaN;-0,25060697;0,634781934;7,42076927;4,813772673;NaN;5,566797068
IRS2; insulin receptor substrate 2 GN=IRS2;-0,203837067;-0,374893842;0,34172492;-0,087295063;-6,977149834;-0,06094796;0,226103358;-0,571926443;1,808758122;-0,420212352;-0,918852598;-0,414179482;0,015128765;-0,765287592;0,6694194;-0,440965414;-1,873406153;-0,004339555;-0,85883122;-0,139163706;0,271686295;-0,614781741;-0,087330759;1,119727057;0,312207465;-0,962524367;0,137419613;-0,354254277;-1,120199943;0,250061704;-0,883028965;-0,925044533;-0,292524854;-0,099877732;-0,70147039;-0,278050941;-0,501714801;-0,241870555;0,608514371;-0,41958767;-0,358497991;2,558129588;-1,647396288;-1,224771229;0,170870992
IRS2; insulin receptor substrate 2 GN=IRS2;-0,73476152;0,012195981;3,262385097;0,290528881;1,019148126;2,263200922;0,253602415;-0,675070219;0,078905556;-0,41944414;0,17318006;-1,08761635;0,334093554;-0,173339408;0,16735485;-0,39127917;-0,289912695;1,179738893;0,19593804;1,103178958;1,784860836;1,592240481;2,346781899;-0,667251145;2,561531952;3,178501519;-0,028996799;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
IRS2; insulin receptor substrate 2 GN=IRS2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,170560882;0,199142634;1,037360897;1,116991067;1,711953744;2,473132785;-0,5711463;0,990793707;1,492872881
CRKL; crk-like protein GN=CRKL;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,023707935;NaN;0,618011662;0,381843952;1,145897718;1,022798546;-0,116911732;-0,045617733;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
CRKL; crk-like protein GN=CRKL;NaN;-11,19219848;1,044372789;0,503310597;0,05806056;-15,55121064;0,365126368;2,371727387;0,265547543;0,232000238;-0,500442629;-0,57015547;1,67298923;0,158010073;0,138194535;-0,392521326;0,841768771;-0,704867641;0,595138905;0,830183488;-0,340198492;-1,758836013;0,553714177;-8,539125411;0,004598801;-0,082502089;0,492945583;0,953671283;-9,170229377;-1,366553423;0,726625311;-8,911696632;-12,07769881;0,594209291;1,049207848;1,070930578;-3,057912951;-1,986085347;NaN;0,979515243;-0,554245724;0,693683586;-1,093372147;0,982127872;-1,016232744
CRKL; crk-like protein GN=CRKL;-3,053492806;-1,916890012;-0,165103051;-0,133670565;0,305126772;-2,834757349;1,090795928;-2,07156741;0,298930663;-0,922623465;-0,967464545;-0,124359234;0,485381201;-0,817171497;0,44754744;-0,454629131;0,949343055;-1,282648328;1,280006446;1,031730925;-0,758359138;-1,037904906;0,336316329;-1,219875059;0,691353028;-1,748465316;0,9997592;1,609393603;-1,401138977;-0,911035615;-0,029325685;-2,692951962;-2,735843954;1,777570774;0,471643909;-0,20419366;-2,12647333;-1,976166365;-3,916759004;0,816262703;-0,267894754;0,796502299;-1,435815325;0,803033966;-0,368721615
CRKL; crk-like protein GN=CRKL;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,461604614;0,375697657;NaN;-0,046910072;-0,341592926;0,620165746;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-2,965987281;NaN;NaN;0,813398623;-1,37750476;1,398334501;-2,276024122;1,827046704;-0,749434177
CRKL; crk-like protein GN=CRKL;-0,672459161;-1,292243696;1,167240176;1,336705651;-1,251390365;-1,013090538;-0,131384383;-0,781690751;-0,461294018;-0,458622988;0,438809625;-0,576478821;1,651556813;0,384412566;-0,163551331;-0,761441686;0,686861802;0,082451536;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
CRKL; crk-like protein GN=CRKL;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4,241302373;NaN;8,654559558;6,79281535;11,72812079;6,723354319;5,877882641;0,65566526;5,598645265;11,18678023;5,167185731;11,00920119;13,12861249;5,187818734;11,99483478;5,5752793;NaN;14,2286032;1,190622819;-1,03722217;-0,255468444;-0,578910748;-10,96924422;-12,0840123;1,618272113;0,548585818;-0,028239549;-3,283850742;-1,362715494;0,646215164;1,357573758;-1,078849648;1,302370369;-2,372642019;0,847807443;-0,872341382
EEF1A1; elongation factor 1-alpha 1 GN=EEF1A1;-0,41376893;-0,731228583;0,217577664;0,051831444;-0,405188588;-0,384649349;0,397208601;-0,033029187;0,481020407;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,711114692;-0,54865691;-0,705203123;0,560232762;-0,236907911;0,147205497;-0,466522775;0,644095253;-0,405955186;0,41642473;0,048601267;0,420374;-1,661788828;-0,507120838;-1,115382535;2,111339397;0,487631838;-0,619097799;0,485101728;-0,713403688;-1,617010598;0,287840006;0,171698726;1,254388303;-0,818194593;0,478065185;-0,094428706
EEF1A1; elongation factor 1-alpha 1 GN=EEF1A1;NaN;-0,742894303;NaN;NaN;-1,46633797;-0,59729001;NaN;-0,876722095;0,015174145;NaN;0,322488182;0,478466883;-0,809388911;0,286540655;0,361334335;0,960186661;-0,380275093;1,415314709;-0,01648077;0,90269791;-0,414616912;0,26242482;NaN;1,608401042;-0,698506718;-0,163556772;0,166416412;-0,880943583;-0,368658394;0,171663981;0,065168189;0,20846074;-6,125133714;-0,171941412;0,066949453;-0,042359323;0,880492863;-0,357846342;-0,533112784;2,013448;-0,339482497;-0,897950096;NaN;0,105434316;-1,044711243
EEF1A1; elongation factor 1-alpha 1 GN=EEF1A1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,967482221;NaN;NaN;NaN;0,767395823;-14,4864688;NaN;NaN;0,020171686;-1,662179837;-0,508535212;-0,06623256;-1,069844441;-0,132292393;-0,833380158;-2,868640175;-0,744437949;-0,509398013;0,114076434;0,148784726;0,61440512;0,960898725;1,100102259;0,730698323;0,06359659;-0,079436813;-0,002997737
